timestamp,bid,ask,close
2026-01-01 00:00:00+00:00,75.01330410594126,75.02830826717856,75.02080618655991
2026-01-01 01:00:00+00:00,74.79705672954574,74.8120176369824,74.80453718326407
2026-01-01 02:00:00+00:00,74.84997816578613,74.86494965856855,74.85746391217734
2026-01-01 03:00:00+00:00,74.68648102262027,74.7014198127038,74.69395041766204
2026-01-01 04:00:00+00:00,74.6053692424922,74.6202918085973,74.61283052554475
2026-01-01 05:00:00+00:00,75.1064384465793,75.1214612365476,75.11394984156345
2026-01-01 06:00:00+00:00,75.51022903219743,75.52533258835948,75.51778081027845
2026-01-01 07:00:00+00:00,75.11872079994738,75.13374604663203,75.1262334232897
2026-01-01 08:00:00+00:00,75.36844873679088,75.38352393405798,75.37598633542443
2026-01-01 09:00:00+00:00,75.61346092429366,75.62858512889898,75.62102302659632
2026-01-01 10:00:00+00:00,75.2669606353081,75.28201553292493,75.27448808411651
2026-01-01 11:00:00+00:00,75.51387236493771,75.52897664983918,75.52142450738845
2026-01-01 12:00:00+00:00,75.97984494199662,75.99504243073389,75.98744368636525
2026-01-01 13:00:00+00:00,75.63944661738122,75.65457601964494,75.64701131851308
2026-01-01 14:00:00+00:00,75.36235776539104,75.377431744342,75.36989475486652
2026-01-01 15:00:00+00:00,75.66975646674062,75.68489193158045,75.67732419916054
2026-01-01 16:00:00+00:00,75.75197703986831,75.76712895046734,75.75955299516782
2026-01-01 17:00:00+00:00,75.91926315323884,75.93444852440662,75.92685583882273
2026-01-01 18:00:00+00:00,76.02276276832463,76.03796884148561,76.03036580490512
2026-01-01 19:00:00+00:00,76.14166278487359,76.1568926404161,76.14927771264485
2026-01-01 20:00:00+00:00,75.73873350512937,75.75388276675656,75.74630813594297
2026-01-01 21:00:00+00:00,76.05668910789313,76.07190196700063,76.06429553744688
2026-01-01 22:00:00+00:00,76.41334330549596,76.42862750257676,76.42098540403636
2026-01-01 23:00:00+00:00,76.34326140797985,76.35853158727939,76.35089649762962
2026-01-02 00:00:00+00:00,76.32998587379333,76.34525339772048,76.33761963575691
2026-01-02 01:00:00+00:00,75.86393681678153,75.87911112157538,75.87152396917845
2026-01-02 02:00:00+00:00,76.02015099073567,76.0353565414889,76.02775376611228
2026-01-02 03:00:00+00:00,76.19430173558503,76.20954211997058,76.2019219277778
2026-01-02 04:00:00+00:00,76.17534968851899,76.19058628211604,76.18296798531752
2026-01-02 05:00:00+00:00,76.51871327521015,76.5340185483925,76.52636591180132
2026-01-02 06:00:00+00:00,76.41652892594857,76.43181376021718,76.42417134308288
2026-01-02 07:00:00+00:00,76.58930485340817,76.60462424631812,76.59696454986315
2026-01-02 08:00:00+00:00,76.27755950526817,76.29281654287298,76.28518802407058
2026-01-02 09:00:00+00:00,76.27037384139001,76.28562944171833,76.27800164155417
2026-01-02 10:00:00+00:00,76.21720012794762,76.23244509246967,76.22482261020865
2026-01-02 11:00:00+00:00,76.28592044569871,76.30117915565884,76.29354980067878
2026-01-02 12:00:00+00:00,76.17324493190422,76.18848110450786,76.18086301820604
