timestamp,bid,ask,close
2026-01-01 00:00:00+00:00,100.0794395840457,100.09945747375147,100.08944852889859
2026-01-01 01:00:00+00:00,100.16711813572076,100.18715356289061,100.17713584930569
2026-01-01 02:00:00+00:00,100.21290787595437,100.23295246198818,100.22293016897127
2026-01-01 03:00:00+00:00,100.4961002725272,100.51620150270472,100.50615088761596
2026-01-01 04:00:00+00:00,100.39431739540242,100.41439826696865,100.40435783118554
2026-01-01 05:00:00+00:00,100.30064496289815,100.32070709810425,100.3106760305012
2026-01-01 06:00:00+00:00,100.55411727390549,100.57423010864375,100.56417369127462
2026-01-01 07:00:00+00:00,100.72735392099355,100.74750140652631,100.73742766375993
2026-01-01 08:00:00+00:00,100.58950195493883,100.60962186732105,100.59956191112994
2026-01-01 09:00:00+00:00,100.84751490942328,100.86768642955717,100.85760066949022
2026-01-01 10:00:00+00:00,100.65229959311179,100.67243206627774,100.66236582969476
2026-01-01 11:00:00+00:00,100.5505487931571,100.57066091412784,100.56060485364247
2026-01-01 12:00:00+00:00,100.54807988070164,100.56819150784048,100.55813569427106
2026-01-01 13:00:00+00:00,100.38574121703637,100.4058203731954,100.39578079511588
2026-01-01 14:00:00+00:00,100.09375987625874,100.11378063030939,100.10377025328407
2026-01-01 15:00:00+00:00,100.11032471497076,100.1303487823205,100.12033674864563
2026-01-01 16:00:00+00:00,99.73459848481905,99.75454739940746,99.74457294211325
2026-01-01 17:00:00+00:00,99.82308560729713,99.84305222107996,99.83306891418854
2026-01-01 18:00:00+00:00,99.76431008959906,99.78426494710274,99.7742875183509
2026-01-01 19:00:00+00:00,99.51034901710675,99.53025307731617,99.52030104721146
2026-01-01 20:00:00+00:00,99.88990349051213,99.9098834692081,99.89989347986011
2026-01-01 21:00:00+00:00,99.7671824145335,99.7871378465596,99.77716013054655
2026-01-01 22:00:00+00:00,99.93480464263028,99.95479360245479,99.94479912254253
2026-01-01 23:00:00+00:00,99.9294884471743,99.94947634365337,99.93948239541383
2026-01-02 00:00:00+00:00,99.74262827477993,99.76257879548696,99.75260353513345
